frame,timestamp,side,cx,cy,length,angle_deg,brightness,color
434,7.233333333333333,left,379.786,211.823,37.914,176.344,0.9,1
434,7.233333333333333,right,468.129,212.728,37.514,-3.987,0.9,1
434,7.233333333333333,right,241.261,202.295,35.543,15.121,0.9,1
434,7.233333333333333,distractor,413.706,413.866,11.838,83.812,0.35,1
435,7.25,left,382.349,213.084,36.571,177.393,0.9,1
435,7.25,right,469.196,213.633,36.004,-8.271,0.9,1
435,7.25,right,241.425,202.168,33.489,12.186,0.9,1
436,7.266666666666667,left,383.206,213.458,37.249,178.325,0.9,1
436,7.266666666666667,right,471.673,213.383,35.399,-5.717,0.9,1
436,7.266666666666667,left,236.834,206.469,29.584,192.568,0.9,1
436,7.266666666666667,right,242.413,201.641,34.202,13.371,0.9,1
437,7.283333333333333,left,234.965,233.13,20.42,199.47,0.92,0
437,7.283333333333333,left,384.533,212.756,36.237,173.406,0.9,1
437,7.283333333333333,right,473.724,213.258,36.872,-8.69,0.9,1
437,7.283333333333333,left,236.062,206.245,29.53,194.049,0.9,1
437,7.283333333333333,right,242.677,202.918,36.011,16.363,0.9,1
440,7.333333333333333,left,232.859,232.646,19.241,191.713,0.92,0
440,7.333333333333333,left,390.674,212.966,36.215,174.269,0.9,1
440,7.333333333333333,right,476.245,213.135,37.664,-3.426,0.9,1
440,7.333333333333333,left,236.289,205.771,32.247,192.985,0.9,1
440,7.333333333333333,right,245.009,202.36,35.282,16.705,0.9,1
441,7.35,left,233.607,232.617,21.105,191.383,0.92,0
441,7.35,left,393.011,212.292,37.402,174.931,0.9,1
441,7.35,right,478.743,213.688,35.649,-7.546,0.9,1
441,7.35,left,236.148,205.782,31.574,193.178,0.9,1
441,7.35,right,245.974,202.201,35.068,15.909,0.9,1
441,7.35,distractor,486.231,131.302,5.166,92.469,0.35,1
442,7.366666666666666,left,232.715,232.612,19.394,189.454,0.92,0
442,7.366666666666666,left,394.86,212.813,35.585,173.576,0.9,1
442,7.366666666666666,right,479.922,213.488,35.557,-4.607,0.9,1
442,7.366666666666666,left,234.815,204.783,33.024,198.428,0.9,1
442,7.366666666666666,right,247.812,202.584,32.959,15.865,0.9,1
443,7.383333333333334,left,233.9,232.848,20.68,194.447,0.92,0
443,7.383333333333334,left,396.647,211.851,36.257,173.434,0.9,1
443,7.383333333333334,right,481.72,214.034,34.723,-7.901,0.9,1
443,7.383333333333334,left,235.703,205.902,31.589,192.665,0.9,1
443,7.383333333333334,right,247.998,202.736,35.605,12.415,0.9,1
444,7.4,left,233.176,232.742,20.369,196.866,0.92,0
444,7.4,left,398.803,211.987,35.885,175.58,0.9,1
444,7.4,right,483.485,213.139,36.685,-3.763,0.9,1
444,7.4,left,235.947,205.413,32.819,196.107,0.9,1
444,7.4,right,249.592,202.037,34.332,15.418,0.9,1
445,7.416666666666667,left,232.353,232.806,21.581,195.834,0.92,0
445,7.416666666666667,left,399.824,213.444,36.968,175.487,0.9,1
445,7.416666666666667,right,485.273,213.927,36.636,-8.585,0.9,1
445,7.416666666666667,left,235.253,205.889,34.151,190.637,0.9,1
445,7.416666666666667,right,250.931,202.895,35.374,14.568,0.9,1
446,7.433333333333334,left,232.205,231.531,21.128,189.12,0.92,0
446,7.433333333333334,left,402.244,213.196,37.821,173.367,0.9,1
446,7.433333333333334,right,485.539,213.094,37.14,-4.547,0.9,1
446,7.433333333333334,left,235.25,204.407,32.456,191.557,0.9,1
446,7.433333333333334,right,250.526,202.12,36.788,12.372,0.9,1
447,7.45,left,232.062,232.323,20.937,199.442,0.92,0
447,7.45,left,403.876,212.685,35.413,173.653,0.9,1
447,7.45,right,487.503,213.037,36.343,-7.458,0.9,1
447,7.45,left,235.545,205.528,32.381,198.988,0.9,1
447,7.45,right,252.108,202.179,35.755,12.197,0.9,1
448,7.466666666666667,left,231.757,231.6,22.068,193.845,0.92,0
448,7.466666666666667,left,405.639,212.506,38.181,172.049,0.9,1
448,7.466666666666667,right,488.928,213.005,36.569,-7.067,0.9,1
448,7.466666666666667,left,235.884,205.658,33.976,197.292,0.9,1
448,7.466666666666667,right,251.414,203.16,35.395,15.056,0.9,1
448,7.466666666666667,distractor,183.013,165.898,14.442,95.619,0.35,0
449,7.483333333333333,left,230.602,231.061,20.135,194.936,0.92,0
449,7.483333333333333,left,407.443,212.63,37.921,171.256,0.9,1
449,7.483333333333333,right,489.844,213.322,36.0,-11.212,0.9,1
449,7.483333333333333,left,235.875,205.68,31.962,195.782,0.9,1
449,7.483333333333333,right,252.992,201.768,37.227,12.787,0.9,1
450,7.5,left,231.566,233.176,23.105,193.348,0.92,0
450,7.5,left,410.924,212.377,35.777,172.01,0.9,1
450,7.5,right,490.547,214.198,34.241,-7.619,0.9,1
450,7.5,left,236.501,205.254,33.618,193.306,0.9,1
450,7.5,right,254.226,201.917,34.784,13.213,0.9,1
451,7.516666666666667,left,231.12,232.728,23.26,190.875,0.92,0
451,7.516666666666667,left,411.307,212.936,38.992,171.383,0.9,1
451,7.516666666666667,right,492.009,213.001,35.947,-9.013,0.9,1
451,7.516666666666667,left,235.842,205.094,33.632,192.562,0.9,1
451,7.516666666666667,right,254.862,201.61,35.868,16.725,0.9,1
452,7.533333333333333,left,231.497,232.297,20.548,192.892,0.92,0
452,7.533333333333333,left,412.955,212.496,35.697,175.085,0.9,1
452,7.533333333333333,right,494.536,213.91,37.229,-7.838,0.9,1
452,7.533333333333333,left,235.491,204.909,30.203,194.193,0.9,1
452,7.533333333333333,right,256.626,201.726,35.414,14.278,0.9,1
453,7.55,left,415.628,213.065,36.436,171.153,0.9,1
453,7.55,right,495.241,212.688,35.796,-5.405,0.9,1
453,7.55,left,236.355,204.27,34.47,193.659,0.9,1
453,7.55,right,257.943,202.343,34.66,12.591,0.9,1
454,7.566666666666666,left,417.385,211.931,36.971,171.737,0.9,1
454,7.566666666666666,right,496.216,213.881,35.647,-9.31,0.9,1
454,7.566666666666666,left,236.116,205.2,32.563,191.262,0.9,1
454,7.566666666666666,right,256.787,200.981,34.989,17.548,0.9,1
455,7.583333333333333,left,418.973,211.932,36.412,171.391,0.9,1
455,7.583333333333333,right,497.724,214.374,36.116,-8.463,0.9,1
455,7.583333333333333,left,236.905,205.481,34.184,194.161,0.9,1
455,7.583333333333333,right,259.545,201.919,37.786,14.262,0.9,1
455,7.583333333333333,distractor,350.73,300.085,14.613,90.843,0.35,1
456,7.6,left,420.352,212.111,36.01,173.939,0.9,1
456,7.6,right,498.774,213.362,36.867,-7.556,0.9,1
456,7.6,left,235.873,204.592,33.132,198.019,0.9,1
456,7.6,right,261.094,201.437,35.311,16.027,0.9,1
457,7.616666666666666,left,421.466,212.663,37.162,170.882,0.9,1
457,7.616666666666666,right,500.813,214.478,34.889,-5.929,0.9,1
457,7.616666666666666,left,237.508,205.845,32.679,194.404,0.9,1
457,7.616666666666666,right,261.556,200.986,37.078,15.278,0.9,1
458,7.633333333333334,left,423.432,212.832,37.487,173.038,0.9,1
458,7.633333333333334,right,501.222,213.638,36.131,-9.319,0.9,1
458,7.633333333333334,left,236.647,205.006,30.213,192.12,0.9,1
458,7.633333333333334,right,263.004,201.504,34.931,12.061,0.9,1
459,7.65,left,425.694,213.368,36.657,171.093,0.9,1
459,7.65,right,502.743,213.725,35.201,-8.157,0.9,1
459,7.65,left,237.186,204.162,34.536,193.956,0.9,1
459,7.65,right,262.924,201.504,36.295,13.839,0.9,1
460,7.666666666666667,left,427.106,212.188,36.107,172.44,0.9,1
460,7.666666666666667,right,503.991,214.646,34.703,-9.595,0.9,1
460,7.666666666666667,left,237.6,205.045,32.035,196.086,0.9,1
460,7.666666666666667,right,264.159,200.935,37.238,13.793,0.9,1
461,7.683333333333334,left,428.88,212.826,36.377,172.555,0.9,1
461,7.683333333333334,right,503.765,214.555,36.223,-8.695,0.9,1
461,7.683333333333334,left,238.246,204.523,31.885,193.694,0.9,1
461,7.683333333333334,right,265.917,201.482,36.78,12.002,0.9,1
462,7.7,left,430.26,212.927,37.238,173.375,0.9,1
462,7.7,right,505.325,213.706,35.008,-6.807,0.9,1
462,7.7,left,237.98,205.014,34.282,192.072,0.9,1
462,7.7,right,267.593,201.204,35.447,14.268,0.9,1
462,7.7,distractor,227.614,248.18,12.431,63.375,0.35,0
463,7.716666666666667,left,432.54,212.228,36.743,169.528,0.9,1
463,7.716666666666667,right,507.347,214.032,37.386,-8.27,0.9,1
463,7.716666666666667,left,238.727,203.822,32.798,192.753,0.9,1
463,7.716666666666667,right,267.914,200.458,36.932,15.975,0.9,1
464,7.733333333333333,left,433.681,213.853,34.91,171.883,0.9,1
464,7.733333333333333,right,508.392,214.478,36.958,-10.863,0.9,1
464,7.733333333333333,left,238.842,204.31,32.795,197.407,0.9,1
464,7.733333333333333,right,270.105,201.376,36.799,14.82,0.9,1
465,7.75,left,436.762,212.583,38.812,170.56,0.9,1
465,7.75,right,509.36,213.808,34.333,-9.872,0.9,1
465,7.75,left,239.146,204.005,33.33,195.901,0.9,1
465,7.75,right,271.458,200.066,36.047,14.942,0.9,1
466,7.766666666666667,left,438.014,214.14,37.389,169.522,0.9,1
466,7.766666666666667,right,509.9,214.927,37.293,-6.334,0.9,1
466,7.766666666666667,left,239.798,204.905,33.209,195.066,0.9,1
466,7.766666666666667,right,272.35,200.514,36.128,15.75,0.9,1
467,7.783333333333333,left,440.087,212.567,38.044,171.707,0.9,1
467,7.783333333333333,right,511.619,214.131,34.684,-10.891,0.9,1
467,7.783333333333333,left,238.344,205.025,35.29,197.262,0.9,1
467,7.783333333333333,right,273.157,200.035,35.903,13.74,0.9,1
468,7.8,left,441.548,212.376,37.787,173.87,0.9,1
468,7.8,right,511.706,214.968,37.488,-10.544,0.9,1
468,7.8,left,239.016,204.957,32.871,192.355,0.9,1
468,7.8,right,274.526,200.78,36.286,10.275,0.9,1
469,7.816666666666666,left,443.299,212.624,35.833,167.127,0.9,1
469,7.816666666666666,right,513.976,213.939,35.85,-10.511,0.9,1
469,7.816666666666666,left,239.787,203.282,34.235,195.789,0.9,1
469,7.816666666666666,right,276.967,201.18,36.029,16.862,0.9,1
469,7.816666666666666,distractor,394.158,137.123,5.583,73.31,0.35,0
470,7.833333333333333,left,444.13,212.763,35.838,171.955,0.9,1
470,7.833333333333333,right,513.172,214.44,35.672,-8.374,0.9,1
470,7.833333333333333,left,240.612,203.282,34.685,195.583,0.9,1
470,7.833333333333333,right,277.899,200.515,35.468,13.109,0.9,1
471,7.85,left,445.906,212.137,36.991,168.249,0.9,1
471,7.85,right,515.79,214.773,36.436,-9.295,0.9,1
471,7.85,left,241.331,204.178,31.113,192.808,0.9,1
471,7.85,right,278.969,200.6,35.721,11.19,0.9,1
472,7.866666666666666,left,448.258,214.288,38.388,172.508,0.9,1
472,7.866666666666666,right,515.213,214.263,34.979,-12.611,0.9,1
472,7.866666666666666,left,241.768,203.079,35.85,192.788,0.9,1
472,7.866666666666666,right,279.734,200.478,36.727,11.368,0.9,1
473,7.883333333333334,left,449.78,212.873,36.057,174.548,0.9,1
473,7.883333333333334,right,517.027,213.737,36.008,-13.011,0.9,1
473,7.883333333333334,left,241.646,202.979,33.215,194.376,0.9,1
473,7.883333333333334,right,282.524,200.683,36.563,14.161,0.9,1
474,7.9,left,451.401,213.388,36.398,169.07,0.9,1
474,7.9,right,517.646,215.193,33.806,-7.555,0.9,1
474,7.9,left,242.665,203.571,33.318,193.989,0.9,1
474,7.9,right,283.196,199.48,37.007,13.112,0.9,1
475,7.916666666666667,left,452.865,212.967,37.459,168.045,0.9,1
475,7.916666666666667,right,519.14,214.542,35.266,-9.837,0.9,1
475,7.916666666666667,left,242.699,202.432,33.243,191.981,0.9,1
475,7.916666666666667,right,284.874,200.342,36.68,14.011,0.9,1
476,7.933333333333334,left,454.602,213.486,38.29,170.564,0.9,1
476,7.933333333333334,right,519.081,213.385,35.189,-10.952,0.9,1
476,7.933333333333334,left,244.219,204.127,34.063,193.18,0.9,1
476,7.933333333333334,right,286.005,201.07,36.569,17.714,0.9,1
476,7.933333333333334,distractor,567.793,402.418,8.991,118.57,0.35,0
477,7.95,left,455.779,212.987,40.707,170.5,0.9,1
477,7.95,right,520.174,215.214,35.871,-8.442,0.9,1
477,7.95,left,244.378,203.523,33.082,194.927,0.9,1
477,7.95,right,287.136,199.815,35.084,15.998,0.9,1
478,7.966666666666667,left,458.441,212.032,36.194,170.397,0.9,1
478,7.966666666666667,right,521.538,214.131,34.5,-11.184,0.9,1
478,7.966666666666667,left,245.776,203.516,35.557,191.164,0.9,1
478,7.966666666666667,right,288.256,200.066,35.735,11.109,0.9,1
479,7.983333333333333,left,460.106,212.058,37.466,166.795,0.9,1
479,7.983333333333333,right,522.866,214.614,36.538,-10.065,0.9,1
479,7.983333333333333,left,245.409,203.282,33.522,191.315,0.9,1
479,7.983333333333333,right,289.553,200.85,35.914,13.971,0.9,1
480,8.0,left,462.092,212.953,36.761,169.984,0.9,1
480,8.0,right,523.774,214.46,35.636,-18.189,0.9,1
480,8.0,left,245.884,202.487,35.116,191.537,0.9,1
480,8.0,right,292.64,199.309,36.063,15.948,0.9,1
481,8.016666666666667,left,462.796,213.093,37.133,170.158,0.9,1
481,8.016666666666667,right,524.256,213.708,34.711,-11.029,0.9,1
481,8.016666666666667,left,247.483,202.698,35.04,193.818,0.9,1
481,8.016666666666667,right,292.558,199.126,34.634,11.867,0.9,1
482,8.033333333333333,left,464.619,212.285,35.736,168.832,0.9,1
482,8.033333333333333,right,524.873,214.709,34.216,-11.002,0.9,1
482,8.033333333333333,left,247.216,202.888,34.319,192.08,0.9,1
482,8.033333333333333,right,294.768,199.767,36.019,13.208,0.9,1
483,8.05,left,465.678,213.232,35.89,168.395,0.9,1
483,8.05,right,525.35,215.708,33.574,-12.712,0.9,1
483,8.05,left,247.094,203.442,33.503,194.381,0.9,1
483,8.05,right,296.498,200.498,37.086,14.737,0.9,1
483,8.05,distractor,355.722,150.305,13.612,82.484,0.35,1
484,8.066666666666666,left,468.344,213.263,37.185,166.273,0.9,1
484,8.066666666666666,right,525.669,214.312,34.811,-14.365,0.9,1
484,8.066666666666666,left,249.051,202.819,37.256,191.923,0.9,1
484,8.066666666666666,right,298.006,199.492,37.41,11.998,0.9,1
485,8.083333333333334,left,469.538,212.651,38.279,167.13,0.9,1
485,8.083333333333334,right,525.884,214.408,36.191,-11.585,0.9,1
485,8.083333333333334,left,248.498,203.588,33.083,192.326,0.9,1
485,8.083333333333334,right,299.411,199.197,36.535,10.961,0.9,1
486,8.1,left,469.86,213.174,38.782,170.362,0.9,1
486,8.1,right,528.229,215.14,36.363,-9.171,0.9,1
486,8.1,left,249.161,202.151,31.244,191.85,0.9,1
486,8.1,right,300.6,200.554,36.37,12.14,0.9,1
487,8.116666666666667,left,472.456,213.076,35.923,167.107,0.9,1
487,8.116666666666667,right,529.757,214.93,34.957,-13.202,0.9,1
487,8.116666666666667,left,249.287,202.08,33.009,193.533,0.9,1
487,8.116666666666667,right,302.586,199.849,35.488,9.303,0.9,1
488,8.133333333333333,left,474.465,213.261,36.867,166.867,0.9,1
488,8.133333333333333,right,529.894,214.33,35.067,-12.007,0.9,1
488,8.133333333333333,left,250.648,203.123,32.533,187.978,0.9,1
488,8.133333333333333,right,303.08,199.883,36.554,11.671,0.9,1
489,8.15,left,475.321,212.991,38.444,169.629,0.9,1
489,8.15,right,529.757,215.346,35.399,-10.636,0.9,1
489,8.15,left,251.775,202.012,35.162,191.422,0.9,1
489,8.15,right,306.266,199.021,34.896,16.54,0.9,1
490,8.166666666666666,left,477.627,213.078,37.582,169.664,0.9,1
490,8.166666666666666,right,530.716,214.533,34.747,-13.58,0.9,1
490,8.166666666666666,left,252.91,203.076,32.939,191.812,0.9,1
490,8.166666666666666,right,307.977,199.732,36.741,9.613,0.9,1
490,8.166666666666666,distractor,399.467,259.518,9.741,107.318,0.35,1
491,8.183333333333334,right,189.775,223.086,23.448,15.076,0.92,0
491,8.183333333333334,left,477.814,213.75,38.592,166.14,0.9,1
491,8.183333333333334,right,530.182,214.729,35.272,-12.914,0.9,1
491,8.183333333333334,left,252.76,202.218,34.99,192.197,0.9,1
491,8.183333333333334,right,308.77,198.873,35.31,6.288,0.9,1
492,8.2,right,190.037,223.783,22.922,13.82,0.92,0
492,8.2,left,479.546,213.563,35.445,166.349,0.9,1
492,8.2,right,531.358,213.505,33.841,-13.211,0.9,1
492,8.2,left,253.998,202.139,34.789,193.811,0.9,1
492,8.2,right,309.931,199.767,37.519,9.569,0.9,1
493,8.216666666666667,right,189.906,222.353,21.618,14.05,0.92,0
493,8.216666666666667,left,480.139,213.301,36.442,168.852,0.9,1
493,8.216666666666667,right,531.467,214.39,33.891,-14.092,0.9,1
493,8.216666666666667,left,254.372,202.165,31.818,189.621,0.9,1
493,8.216666666666667,right,311.921,198.376,37.205,12.236,0.9,1
494,8.233333333333333,right,188.555,222.963,20.481,13.471,0.92,0
494,8.233333333333333,left,482.717,213.797,35.842,169.3,0.9,1
494,8.233333333333333,right,532.815,215.816,36.162,-14.808,0.9,1
494,8.233333333333333,left,255.925,202.245,34.894,193.513,0.9,1
494,8.233333333333333,right,314.106,199.841,37.856,10.638,0.9,1
495,8.25,right,187.752,222.974,22.351,13.631,0.92,0
495,8.25,left,483.961,214.015,36.899,171.231,0.9,1
495,8.25,right,533.659,215.193,35.616,-13.61,0.9,1
495,8.25,left,255.969,201.351,34.262,191.433,0.9,1
495,8.25,right,315.142,199.226,36.918,8.995,0.9,1
496,8.266666666666667,right,188.089,222.881,23.562,14.638,0.92,0
496,8.266666666666667,left,485.059,213.339,37.699,169.054,0.9,1
496,8.266666666666667,right,533.759,215.6,34.37,-11.781,0.9,1
496,8.266666666666667,left,257.527,202.305,35.943,193.659,0.9,1
496,8.266666666666667,right,315.732,199.226,38.954,12.647,0.9,1
497,8.283333333333333,right,187.934,222.917,24.411,11.897,0.92,0
497,8.283333333333333,left,487.304,213.4,35.196,169.413,0.9,1
497,8.283333333333333,right,533.957,213.796,33.747,-11.735,0.9,1
497,8.283333333333333,left,257.295,201.23,35.385,192.041,0.9,1
497,8.283333333333333,right,318.68,200.067,39.432,12.018,0.9,1
497,8.283333333333333,distractor,138.983,291.207,6.538,113.628,0.35,1
498,8.3,right,187.074,222.77,25.131,8.892,0.92,0
498,8.3,left,486.652,213.141,37.605,165.865,0.9,1
498,8.3,right,534.758,215.855,34.529,-16.407,0.9,1
498,8.3,left,257.883,202.207,36.426,188.998,0.9,1
498,8.3,right,320.272,198.699,36.421,12.063,0.9,1
499,8.316666666666666,right,186.674,223.727,23.953,9.209,0.92,0
499,8.316666666666666,left,489.302,213.392,37.034,168.165,0.9,1
499,8.316666666666666,right,534.761,215.418,32.097,-12.247,0.9,1
499,8.316666666666666,left,259.862,201.732,35.524,191.845,0.9,1
499,8.316666666666666,right,320.851,198.401,36.254,12.788,0.9,1
500,8.333333333333334,right,185.467,223.799,24.81,16.217,0.92,0
500,8.333333333333334,left,490.858,213.688,35.816,168.386,0.9,1
500,8.333333333333334,right,536.331,215.353,36.155,-14.183,0.9,1
500,8.333333333333334,left,260.167,202.505,34.768,192.189,0.9,1
500,8.333333333333334,right,323.912,198.986,36.339,9.313,0.9,1
501,8.35,right,186.27,222.034,21.91,15.796,0.92,0
501,8.35,left,490.96,213.309,36.548,169.571,0.9,1
501,8.35,right,536.011,214.355,31.344,-14.955,0.9,1
501,8.35,left,261.943,201.827,35.601,192.568,0.9,1
501,8.35,right,325.574,198.994,37.478,9.698,0.9,1
502,8.366666666666667,right,185.499,223.085,24.921,15.723,0.92,0
502,8.366666666666667,left,493.67,213.594,36.757,167.725,0.9,1
502,8.366666666666667,right,535.509,216.234,36.623,-15.987,0.9,1
502,8.366666666666667,left,262.591,201.999,36.239,190.591,0.9,1
502,8.366666666666667,right,326.3,199.19,37.464,12.049,0.9,1
503,8.383333333333333,right,186.258,221.616,24.033,16.89,0.92,0
503,8.383333333333333,left,495.44,212.961,37.415,166.772,0.9,1
503,8.383333333333333,right,536.883,216.045,35.432,-14.732,0.9,1
503,8.383333333333333,left,263.581,201.545,35.15,192.911,0.9,1
503,8.383333333333333,right,327.877,199.132,35.766,10.463,0.9,1
504,8.4,right,184.433,223.27,22.946,20.14,0.92,0
504,8.4,left,495.289,214.046,36.942,169.721,0.9,1
504,8.4,right,537.261,215.896,34.389,-13.516,0.9,1
504,8.4,left,264.635,201.786,33.955,193.928,0.9,1
504,8.4,right,330.814,199.739,36.196,8.42,0.9,1
504,8.4,distractor,501.977,374.024,12.023,107.722,0.35,0
505,8.416666666666666,right,184.777,222.417,21.881,17.99,0.92,0
505,8.416666666666666,left,497.33,213.075,38.841,167.627,0.9,1
505,8.416666666666666,right,537.932,216.253,34.243,-11.97,0.9,1
505,8.416666666666666,left,266.102,201.219,37.38,189.388,0.9,1
505,8.416666666666666,right,332.567,198.914,37.619,6.351,0.9,1
506,8.433333333333334,right,183.98,222.749,24.985,14.911,0.92,0
506,8.433333333333334,left,497.938,212.579,38.978,164.937,0.9,1
506,8.433333333333334,right,538.714,215.471,34.228,-16.42,0.9,1
506,8.433333333333334,left,266.908,201.494,35.239,191.598,0.9,1
506,8.433333333333334,right,335.091,198.723,39.401,8.847,0.9,1
507,8.45,right,183.963,222.685,23.997,14.952,0.92,0
507,8.45,left,500.467,213.636,35.971,166.497,0.9,1
507,8.45,right,538.317,215.572,35.245,-14.899,0.9,1
507,8.45,left,267.387,201.861,36.208,192.097,0.9,1
507,8.45,right,335.338,198.246,36.502,7.599,0.9,1
508,8.466666666666667,right,184.571,221.944,24.05,14.186,0.92,0
508,8.466666666666667,left,501.408,214.936,36.237,170.059,0.9,1
508,8.466666666666667,right,538.202,215.845,32.986,-17.372,0.9,1
508,8.466666666666667,left,268.887,201.097,33.443,187.069,0.9,1
508,8.466666666666667,right,338.056,199.271,37.38,10.945,0.9,1
509,8.483333333333333,right,184.807,222.609,24.525,17.382,0.92,0
509,8.483333333333333,left,501.922,214.225,35.118,164.029,0.9,1
509,8.483333333333333,right,538.508,215.192,33.392,-15.326,0.9,1
509,8.483333333333333,left,270.852,201.791,34.729,190.505,0.9,1
509,8.483333333333333,right,338.215,199.846,38.672,7.274,0.9,1
511,8.516666666666667,right,185.57,221.903,24.921,20.895,0.92,0
511,8.516666666666667,left,503.703,213.016,37.3,165.576,0.9,1
511,8.516666666666667,right,538.961,215.468,32.65,-11.639,0.9,1
511,8.516666666666667,left,272.462,201.527,35.616,190.608,0.9,1
511,8.516666666666667,right,343.776,198.848,38.49,9.336,0.9,1
511,8.516666666666667,distractor,78.84,189.118,12.31,68.278,0.35,0
512,8.533333333333333,right,185.997,221.066,24.993,20.207,0.92,0
512,8.533333333333333,left,505.732,212.873,37.17,166.404,0.9,1
512,8.533333333333333,right,538.637,216.451,33.488,-14.831,0.9,1
512,8.533333333333333,left,273.018,201.603,34.908,190.206,0.9,1
512,8.533333333333333,right,345.205,198.748,38.406,9.037,0.9,1
513,8.55,right,184.547,219.755,26.643,13.099,0.92,0
513,8.55,left,506.233,213.888,37.264,167.034,0.9,1
513,8.55,right,540.071,216.044,34.062,-12.276,0.9,1
513,8.55,left,273.605,199.684,33.835,189.504,0.9,1
513,8.55,right,347.006,199.012,37.5,11.689,0.9,1
514,8.566666666666666,left,176.327,223.393,23.122,195.379,0.92,0
514,8.566666666666666,right,184.98,221.442,24.421,12.7,0.92,0
514,8.566666666666666,left,507.549,215.083,36.337,166.899,0.9,1
514,8.566666666666666,right,539.901,215.805,33.45,-10.623,0.9,1
514,8.566666666666666,left,274.924,201.374,34.034,189.701,0.9,1
514,8.566666666666666,right,349.162,198.699,35.025,8.731,0.9,1
516,8.6,left,172.966,223.05,23.839,191.674,0.92,0
516,8.6,right,185.959,221.558,25.5,11.799,0.92,0
516,8.6,left,510.502,214.522,34.836,166.756,0.9,1
516,8.6,right,540.312,216.676,34.198,-17.888,0.9,1
516,8.6,left,277.844,200.712,33.814,189.544,0.9,1
516,8.6,right,352.174,197.858,37.909,7.737,0.9,1
517,8.616666666666667,left,171.381,222.591,24.861,195.047,0.92,0
517,8.616666666666667,right,185.876,221.107,25.786,13.415,0.92,0
517,8.616666666666667,left,511.52,213.489,35.687,164.29,0.9,1
517,8.616666666666667,right,540.68,216.322,32.168,-13.279,0.9,1
517,8.616666666666667,left,278.583,200.364,34.679,187.785,0.9,1
517,8.616666666666667,right,353.439,198.56,35.762,9.166,0.9,1
518,8.633333333333333,left,171.965,223.381,24.422,194.455,0.92,0
518,8.633333333333333,right,186.758,221.258,24.126,14.975,0.92,0
518,8.633333333333333,left,512.014,212.688,35.019,167.885,0.9,1
518,8.633333333333333,right,539.835,216.605,34.202,-11.145,0.9,1
518,8.633333333333333,left,279.823,201.396,37.024,188.88,0.9,1
518,8.633333333333333,right,356.348,199.135,35.91,9.655,0.9,1
518,8.633333333333333,distractor,609.311,47.341,7.171,110.923,0.35,1
519,8.65,left,170.387,221.999,24.343,194.364,0.92,0
519,8.65,right,187.436,221.07,25.047,17.207,0.92,0
519,8.65,left,513.434,215.03,35.586,168.052,0.9,1
519,8.65,right,541.654,215.632,33.27,-15.973,0.9,1
519,8.65,left,281.177,199.662,36.211,188.075,0.9,1
519,8.65,right,358.544,198.588,37.534,10.964,0.9,1
520,8.666666666666666,left,169.075,221.937,23.68,191.058,0.92,0
520,8.666666666666666,right,188.075,221.987,24.761,16.546,0.92,0
520,8.666666666666666,left,515.401,213.884,34.313,163.713,0.9,1
520,8.666666666666666,right,541.498,215.836,34.131,-15.304,0.9,1
520,8.666666666666666,left,282.455,201.693,34.89,187.412,0.9,1
520,8.666666666666666,right,359.279,197.838,37.881,5.36,0.9,1
521,8.683333333333334,left,168.965,222.095,24.359,197.403,0.92,0
521,8.683333333333334,right,188.487,220.575,26.609,15.065,0.92,0
521,8.683333333333334,left,514.525,213.453,35.99,161.954,0.9,1
521,8.683333333333334,right,540.473,216.945,33.095,-15.27,0.9,1
521,8.683333333333334,left,283.386,200.552,34.694,188.105,0.9,1
521,8.683333333333334,right,362.648,196.932,36.319,4.67,0.9,1
523,8.716666666666667,left,167.468,222.312,25.224,194.889,0.92,0
523,8.716666666666667,right,189.515,220.15,26.46,14.093,0.92,0
523,8.716666666666667,left,517.389,214.211,36.006,165.683,0.9,1
523,8.716666666666667,right,540.868,216.626,32.357,-17.594,0.9,1
523,8.716666666666667,left,286.662,201.432,35.732,189.671,0.9,1
523,8.716666666666667,right,366.449,197.587,36.368,6.869,0.9,1
524,8.733333333333333,left,167.464,221.974,27.095,193.012,0.92,0
524,8.733333333333333,right,189.701,221.171,26.902,14.879,0.92,0
524,8.733333333333333,left,517.628,214.682,37.643,160.659,0.9,1
524,8.733333333333333,right,542.101,216.579,33.462,-16.82,0.9,1
524,8.733333333333333,left,287.092,200.521,37.315,190.009,0.9,1
524,8.733333333333333,right,367.777,198.393,38.003,8.295,0.9,1
525,8.75,left,167.837,221.375,23.744,199.775,0.92,0
525,8.75,right,191.172,220.276,26.323,10.308,0.92,0
525,8.75,left,518.983,213.531,38.002,165.77,0.9,1
525,8.75,right,540.48,216.095,33.197,-18.094,0.9,1
525,8.75,left,288.949,200.576,37.77,187.871,0.9,1
525,8.75,right,369.485,198.468,38.272,7.383,0.9,1
525,8.75,distractor,362.125,422.217,8.806,117.789,0.35,0
526,8.766666666666667,left,165.545,222.876,22.974,193.915,0.92,0
526,8.766666666666667,right,191.088,221.599,27.214,15.181,0.92,0
526,8.766666666666667,left,519.449,213.61,35.974,167.6,0.9,1
526,8.766666666666667,right,540.733,216.261,34.071,-12.603,0.9,1
526,8.766666666666667,left,290.39,200.304,35.071,187.22,0.9,1
526,8.766666666666667,right,370.572,199.396,36.369,4.272,0.9,1
527,8.783333333333333,left,165.582,221.522,23.758,194.843,0.92,0
